=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.07 13:08:07 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,,,,,,,,,,
36,5.85,3.11,0,866.67,,,,,,,,,,,
,1,2.52,0,397.4,,,,,,,,,,,
0,409.52,,,,,,,,,,,,,,
13448,0.99,2.39,0,406.5,,,,,,,,,,,
13450,0.99,2.42,0,404.23,,,,,,,,,,,
13452,1,2.4,0,407.27,,,,,,,,,,,
13454,1,2.52,0,397.4,,,,,,,,,,,
Adafruit DS3502 Test,,,,,,,,,,,,,,,
Couldn't find DS3502 chip,,,,,,,,,,,,,,,
Found DS3502 chip,,,,,,,,,,,Tmie Range,400-600,900-1100,1200-1400,1600-1650
time,, Wind (m/min),,,Time, predicted diameter (um), Measured diameter (um), Feed (mm/min),MSE,,Feed Speed,1 mm/s,2 mm/s,4 mm/s ,5 mm/s
229,,2.43,,,22.9,406.9,0,1.01,165567.61,,,,,,
231,,2.42,,,23.1,406.14,0,1,164949.6996,,,,,,
233,,2.38,,,23.3,409.56,0,1,167739.3936,,,,,,
235,,2.42,,,23.5,406.14,0,1,164949.6996,,,,,,
237,,2.42,,,23.7,406.14,0,1,164949.6996,,,,,,
239,,2.44,,,23.9,403.9,0,1,163135.21,,,,,,
241,,2.4,,,24.1,409.17,0,1.01,167420.0889,,,,,,
243,,2.31,,,24.3,413.53,0,0.99,171007.0609,,,,,,
245,,2.31,,,24.5,417.41,0,1.01,174231.1081,,,,,,
247,,2.42,,,24.7,406.14,0,1,164949.6996,,,,,,
249,,2.43,,,24.9,408.78,0,1.01,167101.0884,,,,,,
251,,2.43,,,25.1,405.01,0,1,164033.1001,,,,,,
253,,2.42,,,25.3,404.23,0,0.99,163401.8929,,,,,,
255,,2.43,,,25.5,403.12,0,0.99,162505.7344,,,,,,
257,,2.42,,,25.7,402.32,0,0.98,161861.3824,,,,,,
259,,2.38,,,25.9,405.72,0,0.98,164608.7184,,,,,,
261,,2.42,,,26.1,408.03,0,1.01,166488.4809,,,,,,
263,,2.42,,,26.3,406.14,0,1,164949.6996,,,,,,
265,,2.43,,,26.5,405.01,0,1,164033.1001,,,,,,
267,,2.42,,,26.7,406.14,0,1,164949.6996,,,,,,
269,,2.47,,,26.9,401.7,0,1,161362.89,,,,,,
271,,2.34,,,27.1,413.08,0,1,170635.0864,,,,,,
273,,2.42,,,27.3,408.03,0,1.01,166488.4809,,,,,,
275,,2.4,,,27.5,405.36,0,0.99,164316.7296,,,,,,
277,,2.39,,,27.7,410.32,0,1.01,168362.5024,,,,,,
279,,2.46,,,27.9,404.67,0,1.01,163757.8089,,,,,,
281,,2.42,,,28.1,406.14,0,1,164949.6996,,,,,,
283,,2.46,,,28.3,404.67,0,1.01,163757.8089,,,,,,
285,,2.36,,,28.5,410.73,0,1,168699.1329,,,,,,
287,,2.5,,,28.7,399.53,0,1,159624.2209,,,,,,
289,,2.47,,,28.9,401.7,0,1,161362.89,,,,,,
291,,2.4,,,29.1,403.44,0,0.98,162763.8336,,,,,,
293,,2.48,,,29.3,404.34,0,1.01,163490.8356,,,,,,
295,,2.42,,,29.5,406.14,0,1,164949.6996,,,,,,
297,,2.39,,,29.7,408.41,9.78,1,158905.8769,,,,,,
299,,2.4,,,29.9,409.17,0,1.01,167420.0889,,,,,,
301,,2.42,,,30.1,408.03,0,1.01,166488.4809,,,,,,
303,,2.32,,,30.3,416.2,0,1.01,173222.44,,,,,,
305,,2.38,,,30.5,409.56,0,1,167739.3936,,,,,,
307,,2.39,,,30.7,408.41,0,1,166798.7281,,,,,,
309,,2.47,,,30.9,399.82,0,0.99,159856.0324,,,,,,
311,,2.39,,,31.1,404.58,0,0.98,163684.9764,,,,,,
313,,2.42,,,31.3,408.03,0,1.01,166488.4809,,,,,,
315,,2.43,,,31.5,405.01,0,1,164033.1001,,,,,,
317,,2.42,,,31.7,408.03,0,1.01,166488.4809,,,,,,
319,,2.43,,,31.9,406.9,0,1.01,165567.61,,,,,,
321,,2.42,,,32.1,406.14,0,1,164949.6996,,,,,,
323,,2.43,,,32.3,406.9,0,1.01,165567.61,,,,,,
325,,2.4,,,32.5,407.27,0,1,165868.8529,,,,,,
327,,2.42,,,32.7,404.23,0,0.99,163401.8929,,,,,,
329,,2.35,,,32.9,411.9,0,1,169661.61,,,,,,
331,,2.43,,,33.1,405.01,0,1,164033.1001,,,,,,
333,,2.47,,,33.3,403.57,0,1.01,162868.7449,,,,,,
335,,2.31,,,33.5,415.47,0,1,172615.3209,,,,,,
337,,2.42,,,33.7,406.14,0,1,164949.6996,,,,,,
339,,2.39,,,33.9,408.41,9.78,1,158905.8769,,,,,,
341,,2.4,,,34.1,409.17,0,1.01,167420.0889,,,,,,
343,,2.39,,,34.3,408.41,0,1,166798.7281,,,,,,
345,,2.39,,,34.5,408.41,0,1,166798.7281,,,,,,
347,,2.35,,,34.7,413.82,0,1.01,171246.9924,,,,,,
349,,2.46,,,34.9,402.79,0,1,162239.7841,,,,,,
351,,2.36,,,35.1,408.8,0,0.99,167117.44,,,,,,
353,,2.44,,,35.3,407.66,0,1.01,166186.6756,,,,,,
355,,2.36,,,35.5,408.8,0,0.99,167117.44,,,,,,
357,,2.4,,,35.7,407.27,0,1,165868.8529,,,,,,
359,,2.43,,,35.9,406.9,0,1.01,165567.61,,,,,,
361,,2.4,,,36.1,407.27,0,1,165868.8529,,,,,,
363,,2.38,,,36.3,405.72,0,0.98,164608.7184,,,,,,
365,,2.4,,,36.5,409.17,0,1.01,167420.0889,,,,,,
367,,2.42,,,36.7,408.03,0,1.01,166488.4809,,,,,,
369,,2.46,,,36.9,402.79,0,1,162239.7841,,,,,,
371,,2.52,,,37.1,399.25,0,1.01,159400.5625,,,,,,
373,,2.42,,,37.3,409.91,0,1.01,168026.2081,,,,,,
375,,2.32,,,37.5,414.27,0,1,171619.6329,,,,,,
377,,2.4,,,37.7,403.44,0,0.98,162763.8336,,,,,,
379,,2.42,,,37.9,406.14,0,1,164949.6996,,,,,,
381,,2.42,,,38.1,408.03,0,1.01,166488.4809,,,,,,
383,,2.42,,,38.3,404.23,0,0.99,163401.8929,,,,,,
385,,2.39,,,38.5,404.58,0,0.98,163684.9764,,,,,,
387,,2.42,,,38.7,408.03,0,1.01,166488.4809,,,,,,
389,,2.5,,,38.9,401.39,0,1.01,161113.9321,,,,,,
391,,2.4,,,39.1,407.27,0,1,165868.8529,,,,,,
393,,2.42,,,39.3,408.03,0,1.01,166488.4809,,,,,,
395,,2.46,,,39.5,402.79,0,1,162239.7841,,,,,,
397,,2.44,,,39.7,403.9,0,1,163135.21,,,,,,
399,,2.51,,,39.9,398.46,0,1,158770.3716,,,,,,
401,,2.47,,,40.1,399.82,0,0.99,159856.0324,,,,,,
403,,2.43,,,40.3,406.9,0,1.01,165567.61,,,,,,
405,,2.46,,,40.5,400.91,0,0.99,160728.8281,,,,,,
407,,2.43,,,40.7,406.9,0,1.01,165567.61,,,,,,
409,,2.44,,,40.9,403.9,0,1,163135.21,,,,,,
411,,2.4,,,41.1,409.17,0,1.01,167420.0889,,,,,,
413,,2.42,,,41.3,406.14,0,1,164949.6996,,,,,,
415,,2.32,,,41.5,414.27,0,1,171619.6329,,,,,,
417,,2.39,,,41.7,408.41,9.78,1,158905.8769,,,,,,
419,,2.34,,,41.9,416.92,0,1.01,173822.2864,,,,,,
421,,2.39,,,42.1,408.41,0,1,166798.7281,,,,,,
423,,2.35,,,42.3,409.97,0,0.99,168075.4009,,,,,,
425,,2.42,,,42.5,404.23,0,0.99,163401.8929,,,,,,
427,,2.46,,,42.7,404.67,0,1.01,163757.8089,,,,,,
429,,2.42,,,42.9,406.14,0,1,164949.6996,,,,,,
431,,2.39,,,43.1,408.41,9.78,1,158905.8769,,,,,,
433,,2.34,,,43.3,411.14,0,0.99,169036.0996,,,,,,
435,,2.38,,,43.5,407.65,0,0.99,166178.5225,,,,,,
437,,2.35,,,43.7,409.97,0,0.99,168075.4009,,,,,,
439,,2.4,,,43.9,401.52,0,0.97,161218.3104,,,,,,
441,,2.43,,,44.1,405.01,0,1,164033.1001,,,,,,
443,,2.43,,,44.3,405.01,0,1,164033.1001,,,,,,
445,,2.48,,,44.5,398.73,0,0.99,158985.6129,,,,,,
447,,2.42,,,44.7,408.03,0,1.01,166488.4809,,,,,,
449,,2.44,,,44.9,405.78,0,1.01,164657.4084,,,,,,
451,,2.43,,,45.1,406.9,0,1.01,165567.61,,,,,,
453,,2.4,,,45.3,405.36,0,0.99,164316.7296,,,,,,
455,,2.39,,,45.5,408.41,0,1,166798.7281,,,,,,
457,,2.47,,,45.7,405.43,0,1.01,164373.4849,,,,,,
459,,2.31,,,45.9,415.47,0,1,172615.3209,,,,,,
461,,2.39,,,46.1,406.5,0,0.99,165242.25,,,,,,
463,,2.4,,,46.3,407.27,0,1,165868.8529,,,,,,
465,,2.38,,,46.5,411.47,0,1.01,169307.5609,,,,,,
467,,2.44,,,46.7,405.78,0,1.01,164657.4084,,,,,,
469,,2.39,,,46.9,408.41,0,1,166798.7281,,,,,,
471,,2.36,,,47.1,410.73,0,1,168699.1329,,,,,,
473,,2.46,,,47.3,402.79,0,1,162239.7841,,,,,,
475,,2.42,,,47.5,406.14,0,1,164949.6996,,,,,,
477,,2.42,,,47.7,404.23,0,0.99,163401.8929,,,,,,
479,,2.4,,,47.9,407.27,0,1,165868.8529,,,,,,
481,,2.5,,,48.1,399.53,0,1,159624.2209,,,,,,
483,,2.43,,,48.3,403.12,0,0.99,162505.7344,,,,,,
485,,2.44,,,48.5,403.9,0,1,163135.21,,,,,,
487,,2.43,,,48.7,406.9,0,1.01,165567.61,,,,,,
489,,2.44,,,48.9,403.9,0,1,163135.21,,,,,,
491,,2.4,,,49.1,407.27,0,1,165868.8529,,,,,,
493,,2.42,,,49.3,404.23,0,0.99,163401.8929,,,,,,
495,,2.42,,,49.5,406.14,0,1,164949.6996,,,,,,
497,,2.39,,,49.7,408.41,0,1,166798.7281,,,,,,
499,,2.35,,,49.9,408.03,0,0.98,166488.4809,,,,,,
501,,2.4,,,50.1,405.36,0,0.99,164316.7296,,,,,,
503,,2.4,,,50.3,407.27,0,1,165868.8529,,,,,,
505,,2.36,,,50.5,410.73,0,1,168699.1329,,,,,,
507,,2.43,,,50.7,405.01,0,1,164033.1001,,,,,,
509,,2.51,,,50.9,400.32,0,1.01,160256.1024,,,,,,
511,,2.35,,,51.1,413.82,0,1.01,171246.9924,,,,,,
513,,2.42,,,51.3,406.14,0,1,164949.6996,,,,,,
515,,2.39,,,51.5,406.5,0,0.99,165242.25,,,,,,
517,,2.4,,,51.7,407.27,0,1,165868.8529,,,,,,
519,,2.43,,,51.9,406.9,0,1.01,165567.61,,,,,,
521,,2.48,,,52.1,398.73,0,0.99,158985.6129,,,,,,
523,,2.42,,,52.3,404.23,0,0.99,163401.8929,,,,,,
525,,2.48,,,52.5,398.73,0,0.99,158985.6129,,,,,,
527,,2.44,,,52.7,405.78,0,1.01,164657.4084,,,,,,
529,,2.51,,,52.9,400.32,0,1.01,160256.1024,,,,,,
531,,2.42,,,53.1,406.14,0,1,164949.6996,,,,,,
533,,2.44,,,53.3,407.66,0,1.01,166186.6756,,,,,,
535,,2.4,,,53.5,407.27,0,1,165868.8529,,,,,,
537,,2.48,,,53.7,398.73,0,0.99,158985.6129,,,,,,
539,,2.4,,,53.9,405.36,0,0.99,164316.7296,,,,,,
541,,2.36,,,54.1,408.8,0,0.99,167117.44,,,,,,
543,,2.42,,,54.3,409.91,0,1.01,168026.2081,,,,,,
545,,2.38,,,54.5,411.47,0,1.01,169307.5609,,,,,,
547,,2.39,,,54.7,408.41,0,1,166798.7281,,,,,,
549,,2.44,,,54.9,403.9,0,1,163135.21,,,,,,
551,,2.39,,,55.1,404.58,0,0.98,163684.9764,,,,,,
553,,2.38,,,55.3,407.65,0,0.99,166178.5225,,,,,,
555,,2.32,,,55.5,412.33,0,0.99,170016.0289,,,,,,
557,,2.42,,,55.7,406.14,0,1,164949.6996,,,,,,
559,,2.38,,,55.9,405.72,0,0.98,164608.7184,,,,,,
561,,2.42,,,56.1,408.03,0,1.01,166488.4809,,,,,,
563,,2.42,,,56.3,408.03,0,1.01,166488.4809,,,,,,
565,,2.44,,,56.5,405.78,0,1.01,164657.4084,,,,,,
567,,2.38,,,56.7,407.65,0,0.99,166178.5225,,,,,,
569,,2.36,,,56.9,410.73,0,1,168699.1329,,,,,,
571,,2.47,,,57.1,403.57,0,1.01,162868.7449,,,,,,
573,,2.4,,,57.3,403.44,0,0.98,162763.8336,,,,,,
575,,2.35,,,57.5,411.9,0,1,169661.61,,,,,,
577,,2.39,,,57.7,406.5,0,0.99,165242.25,,,,,,
579,,2.4,,,57.9,407.27,0,1,165868.8529,,,,,,
581,,2.44,,,58.1,405.78,0,1.01,164657.4084,,,,,,
583,,2.42,,,58.3,408.03,0,1.01,166488.4809,,,,,,
585,,2.36,,,58.5,410.73,0,1,168699.1329,,,,,,
587,,2.42,,,58.7,404.23,0,0.99,163401.8929,,,,,,
589,,2.42,,,58.9,404.23,0,0.99,163401.8929,,,,,,
591,,2.4,,,59.1,405.36,0,0.99,164316.7296,,,,,,
593,,2.34,,,59.3,415,0,1.01,172225,,,,,,
595,,2.42,,,59.5,406.14,0,1,164949.6996,,,,,,
597,,2.35,,,59.7,409.97,0,0.99,168075.4009,,,,,,
599,,2.48,,,59.9,400.61,0,1,160488.3721,,,,,,
601,,2.42,,,60.1,408.03,0,1.01,166488.4809,,,,,,
603,,2.38,,,60.3,411.47,0,1.01,169307.5609,,,,,,
605,,2.35,,,60.5,409.97,0,0.99,168075.4009,,,,,,
607,,2.46,,,60.7,400.91,0,0.99,160728.8281,,,,,,
609,,2.46,,,60.9,402.79,0,1,162239.7841,,,,,,
611,,2.5,,,61.1,401.39,0,1.01,161113.9321,,,,,,
613,,2.48,,,61.3,398.73,0,0.99,158985.6129,,,,,,
615,,2.42,,,61.5,404.23,0,0.99,163401.8929,,,,,,
617,,2.4,,,61.7,409.17,0,1.01,167420.0889,,,,,,
619,,2.38,,,61.9,407.65,0,0.99,166178.5225,,,,,,
621,,2.4,,,62.1,407.27,0,1,165868.8529,,,,,,
623,,2.34,,,62.3,415,0,1.01,172225,,,,,,
625,,2.35,,,62.5,411.9,0,1,169661.61,,,,,,
627,,2.4,,,62.7,405.36,0,0.99,164316.7296,,,,,,
629,,2.4,,,62.9,405.36,0,0.99,164316.7296,,,,,,
631,,2.44,,,63.1,405.78,0,1.01,164657.4084,,,,,,
633,,2.35,,,63.3,409.97,0,0.99,168075.4009,,,,,,
635,,2.35,,,63.5,409.97,0,0.99,168075.4009,,,,,,
637,,2.42,,,63.7,406.14,0,1,164949.6996,,,,,,
639,,2.4,,,63.9,409.17,0,1.01,167420.0889,,,,,,
641,,2.35,,,64.1,413.82,0,1.01,171246.9924,,,,,,
643,,2.4,,,64.3,409.17,0,1.01,167420.0889,,,,,,
645,,2.42,,,64.5,408.03,0,1.01,166488.4809,,,,,,
647,,2.42,,,64.7,406.14,0,1,164949.6996,,,,,,
649,,2.42,,,64.9,406.14,0,1,164949.6996,,,,,,
651,,2.42,,,65.1,406.14,0,1,164949.6996,,,,,,
653,,2.36,,,65.3,412.64,0,1.01,170271.7696,,,,,,
655,,2.39,,,65.5,408.41,0,1,166798.7281,,,,,,
657,,2.4,,,65.7,409.17,0,1.01,167420.0889,,,,,,
659,,2.44,,,65.9,407.66,0,1.01,166186.6756,,,,,,
661,,2.4,,,66.1,407.27,0,1,165868.8529,,,,,,
663,,2.4,,,66.3,407.27,0,1,165868.8529,,,,,,
665,,2.39,,,66.5,408.41,0,1,166798.7281,,,,,,
667,,2.46,,,66.7,406.54,0,1.01,165274.7716,,,,,,
669,,2.39,,,66.9,410.32,0,1.01,168362.5024,,,,,,
671,,2.42,,,67.1,404.23,0,0.99,163401.8929,,,,,,
673,,2.44,,,67.3,402.01,0,0.99,161612.0401,,,,,,
675,,2.39,,,67.5,406.5,0,0.99,165242.25,,,,,,
677,,2.46,,,67.7,406.54,0,1.01,165274.7716,,,,,,
679,,2.39,,,67.9,410.32,0,1.01,168362.5024,,,,,,
681,,2.42,,,68.1,406.14,0,1,164949.6996,,,,,,
683,,2.5,,,68.3,403.25,0,1.01,162610.5625,,,,,,
685,,2.47,,,68.5,407.29,0,1.02,165885.1441,,,,,,
687,,2.44,,,68.7,407.66,0,1.01,166186.6756,,,,,,
