=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.16 14:20:51 =~=~=~=~=~=~=~=~=~=~=~=
116,0.96,2.51,498.53,390.94
118,0.95,2.47,488.76,392.20
120,0.97,2.44,518.08,398.20
122,0.94,2.46,537.63,391.34
124,0.94,2.47,576.74,390.27
126,0.98,2.44,586.51,400.11
128,0.96,2.44,586.51,396.28
130,0.96,2.46,596.29,395.19
132,0.95,2.46,566.96,393.27
134,0.96,2.39,547.41,400.70
136,0.96,2.46,557.18,395.19
138,0.96,2.52,527.86,389.90
140,0.96,2.46,527.86,395.19
142,0.97,2.47,478.98,396.03
144,0.96,2.46,420.33,395.19
146,0.96,2.47,400.78,394.12
148,0.96,2.44,381.23,396.28
150,0.97,2.42,351.91,400.40
152,0.95,2.51,332.36,389.04
154,0.98,2.44,322.58,400.11
156,0.95,2.52,293.26,388.00
158,0.96,2.46,273.70,395.19
160,0.95,2.44,263.93,394.35
162,0.96,2.46,263.93,395.19
164,0.96,2.46,244.38,395.19
166,0.97,2.50,244.38,393.89
168,0.95,2.44,224.83,394.35
170,0.94,2.46,215.05,391.34
172,0.96,2.44,224.83,396.28
174,0.96,2.43,215.05,397.37
176,0.95,2.42,205.28,396.53
178,0.95,2.46,185.73,393.27
180,0.97,2.47,195.50,396.03
182,0.95,2.51,166.18,389.04
184,0.94,2.43,166.18,393.49
186,0.95,2.46,136.85,393.27
188,0.95,2.44,175.95,394.35
190,0.94,2.47,175.95,390.27
192,0.96,2.50,185.73,391.99
194,0.95,2.44,195.50,394.35
196,0.95,2.44,205.28,394.35
198,0.95,2.36,185.73,401.01
200,0.95,2.34,195.50,403.31
202,0.96,2.51,195.50,390.94
204,0.95,2.44,224.83,394.35
206,0.96,2.47,205.28,394.12
208,0.96,2.44,185.73,396.28
210,0.94,2.44,205.28,392.41
212,0.92,2.44,224.83,388.51
214,0.95,2.44,244.38,394.35
216,0.94,2.42,224.83,394.58
218,0.95,2.46,224.83,393.27
220,0.93,2.46,234.60,389.40
222,0.95,2.44,254.15,394.35
224,0.96,2.46,244.38,395.19
226,0.95,2.44,244.38,394.35
228,0.95,2.44,234.60,394.35
230,0.95,2.44,224.83,394.35
232,0.95,2.47,224.83,392.20
234,0.94,2.39,234.60,396.80
236,0.95,2.39,244.38,398.76
238,0.94,2.44,244.38,392.41
240,0.96,2.44,254.15,396.28
242,0.96,2.46,205.28,395.19
244,0.96,2.43,234.60,397.37
246,0.95,2.48,273.70,391.14
248,0.93,2.46,263.93,389.40
250,0.94,2.46,263.93,391.34
252,0.94,2.47,244.38,390.27
254,0.95,2.46,254.15,393.27
256,0.94,2.50,254.15,388.17
258,0.93,2.47,263.93,388.34
260,0.94,2.56,263.93,383.05
262,0.96,2.39,293.26,400.70
264,0.94,2.43,303.03,393.49
266,0.95,2.46,312.81,393.27
268,0.95,2.47,312.81,392.20
270,0.95,2.42,342.13,396.53
272,0.95,2.46,342.13,393.27
274,0.96,2.36,342.13,402.98
276,0.95,2.47,332.36,392.20
278,0.95,2.50,312.81,390.09
280,0.95,2.39,322.58,398.76
282,0.95,2.44,351.91,394.35
284,0.94,2.47,322.58,390.27
286,0.96,2.47,332.36,394.12
288,0.96,2.51,371.46,390.94
290,0.95,2.42,351.91,396.53
292,0.95,2.42,351.91,396.53
294,0.94,2.47,371.46,390.27
296,0.96,2.43,381.23,397.37
298,0.96,2.51,381.23,390.94
300,0.96,2.42,371.46,398.47
302,0.94,2.47,391.01,390.27
304,0.96,2.46,400.78,395.19
306,0.93,2.47,400.78,388.34
308,0.95,2.36,410.56,401.01
310,0.96,2.48,410.56,393.05
312,0.96,2.46,449.66,395.19
314,0.95,2.47,420.33,392.20
316,0.95,2.38,430.11,399.88
318,0.95,2.46,449.66,393.27
320,0.96,2.38,498.53,401.84
322,0.96,2.47,566.96,394.12
324,0.95,2.47,664.71,392.20
326,0.94,2.47,694.04,390.27
328,0.95,2.47,615.84,392.20
330,0.94,2.46,606.06,391.34
332,0.96,2.50,566.96,391.99
334,0.96,2.44,498.53,396.28
336,0.96,2.43,430.11,397.37
338,0.95,2.42,420.33,396.53
340,0.95,2.46,391.01,393.27
342,0.95,2.44,371.46,394.35
344,0.97,2.51,361.68,392.84
346,0.96,2.47,303.03,394.12
348,0.95,2.43,303.03,395.44
350,0.95,2.44,273.70,394.35
352,0.95,2.43,263.93,395.44
354,0.95,2.43,254.15,395.44
356,0.96,2.44,263.93,396.28
358,0.96,2.44,273.70,396.28
360,0.95,2.42,244.38,396.53
362,0.95,2.46,224.83,393.27
364,0.96,2.48,215.05,393.05
366,0.94,2.44,205.28,392.41
368,0.96,2.46,224.83,395.19
370,0.96,2.44,195.50,396.28
372,0.95,2.46,195.50,393.27
374,0.95,2.44,195.50,394.35
376,0.95,2.42,215.05,396.53
378,0.96,2.51,205.28,390.94
380,0.94,2.50,195.50,388.17
382,0.95,2.43,195.50,395.44
384,0.94,2.43,205.28,393.49
386,0.95,2.47,205.28,392.20
388,0.95,2.43,224.83,395.44
390,0.96,2.46,234.60,395.19
392,0.96,2.46,195.50,395.19
394,0.95,2.46,224.83,393.27
396,0.95,2.44,234.60,394.35
398,0.96,2.40,254.15,399.58
400,0.96,2.46,273.70,395.19
402,0.96,2.47,244.38,394.12
404,0.96,2.47,254.15,394.12
406,0.96,2.44,244.38,396.28
408,0.96,2.51,234.60,390.94
410,0.95,2.46,234.60,393.27
412,0.95,2.43,244.38,395.44
414,0.96,2.46,244.38,395.19
416,0.96,2.46,224.83,395.19
418,0.96,2.44,224.83,396.28
420,0.96,2.50,244.38,391.99
422,0.98,2.48,234.60,396.85
424,0.95,2.47,215.05,392.20
426,0.95,2.48,224.83,391.14
428,0.94,2.47,205.28,390.27
430,0.95,2.38,205.28,399.88
432,0.96,2.48,215.05,393.05
434,0.96,2.35,195.50,404.12
436,0.95,2.38,205.28,399.88
438,0.96,2.44,195.50,396.28
440,0.96,2.42,185.73,398.47
442,0.95,2.46,175.95,393.27
444,0.95,2.35,175.95,402.16
446,0.94,2.46,185.73,391.34
448,0.98,2.47,185.73,397.93
450,0.96,2.46,195.50,395.19
452,0.96,2.51,185.73,390.94
454,0.94,2.40,205.28,395.69
456,0.95,2.46,195.50,393.27
458,0.95,2.46,215.05,393.27
460,0.95,2.50,215.05,390.09
462,0.95,2.52,195.50,388.00
464,0.94,2.47,185.73,390.27
466,0.95,2.44,205.28,394.35
468,0.94,2.43,195.50,393.49
470,0.95,2.46,185.73,393.27
472,0.96,2.51,195.50,390.94
474,0.97,2.44,205.28,398.20
476,0.96,2.46,195.50,395.19
478,0.95,2.44,185.73,394.35
480,0.94,2.46,215.05,391.34
482,0.95,2.46,224.83,393.27
484,0.96,2.43,215.05,397.37
486,0.96,2.46,224.83,395.19
488,0.95,2.46,224.83,393.27
490,0.96,2.46,224.83,395.19
492,0.95,2.42,244.38,396.53
494,0.95,2.46,263.93,393.27
496,0.96,2.46,244.38,395.19
498,0.96,2.43,234.60,397.37
500,0.96,2.44,244.38,396.28
502,0.95,2.43,263.93,395.44
504,0.95,2.43,263.93,395.44
506,0.96,2.39,254.15,400.70
508,0.96,2.48,263.93,393.05
510,0.95,2.47,244.38,392.20
512,0.97,2.44,263.93,398.20
514,0.96,2.43,254.15,397.37
516,0.94,2.40,254.15,395.69
518,0.96,2.50,254.15,391.99
520,0.96,2.42,234.60,398.47
522,0.97,2.46,254.15,397.11
524,0.95,2.36,254.15,401.01
526,0.95,2.39,224.83,398.76
528,0.94,2.42,234.60,394.58
530,0.96,2.43,224.83,397.37
532,0.95,2.46,234.60,393.27
534,0.96,2.46,254.15,395.19
536,0.95,2.46,283.48,393.27
538,0.94,2.46,303.03,391.34
540,0.95,2.44,332.36,394.35
542,0.95,2.47,293.26,392.20
544,0.96,2.46,332.36,395.19
546,0.96,2.47,332.36,394.12
548,0.96,2.46,371.46,395.19
550,0.95,2.46,420.33,393.27
552,0.96,2.43,459.43,397.37
554,0.96,2.54,508.31,388.87
556,0.97,2.43,537.63,399.29
558,0.96,2.47,596.29,394.12
560,0.96,2.46,606.06,395.19
562,0.95,2.47,596.29,392.20
564,0.95,2.43,606.06,395.44
566,0.96,2.42,586.51,398.47
568,0.97,2.50,596.29,393.89
570,0.96,2.38,635.39,401.84
572,0.95,2.47,586.51,392.20
574,0.96,2.47,586.51,394.12
576,0.96,2.51,596.29,390.94
578,0.95,2.51,615.84,389.04
580,0.96,2.46,576.74,395.19
582,0.96,2.42,498.53,398.47
584,0.95,2.46,459.43,393.27
586,0.95,2.47,400.78,392.20
588,0.95,2.47,371.46,392.20
590,0.96,2.46,381.23,395.19
592,0.96,2.44,361.68,396.28
594,0.96,2.47,391.01,394.12
596,0.95,2.44,439.88,394.35
598,0.97,2.48,439.88,394.95
600,0.96,2.43,420.33,397.37
602,0.96,2.46,410.56,395.19
604,0.96,2.47,351.91,394.12
606,0.96,2.46,371.46,395.19
608,0.97,2.47,342.13,396.03
610,0.96,2.39,322.58,400.70
612,0.96,2.44,322.58,396.28
614,0.95,2.51,293.26,389.04
616,0.96,2.50,273.70,391.99
618,0.98,2.44,263.93,400.11
620,0.97,2.42,234.60,400.40
622,0.96,2.39,234.60,400.70
624,0.95,2.48,215.05,391.14
626,0.95,2.52,224.83,388.00
628,0.97,2.40,224.83,401.52
630,0.96,2.46,205.28,395.19
632,0.96,2.35,195.50,404.12
634,0.97,2.47,205.28,396.03
636,0.96,2.44,205.28,396.28
638,0.95,2.44,195.50,394.35
640,0.96,2.46,166.18,395.19
642,0.96,2.43,175.95,397.37
644,0.96,2.46,185.73,395.19
646,0.96,2.48,175.95,393.05
648,0.95,2.46,166.18,393.27
650,0.95,2.42,185.73,396.53
652,0.96,2.43,185.73,397.37
654,0.95,2.44,166.18,394.35
656,0.96,2.47,175.95,394.12
658,0.94,2.38,146.63,397.91
660,0.93,2.50,156.40,386.24
662,0.95,2.46,156.40,393.27
664,0.95,2.44,185.73,394.35
666,0.95,2.46,166.18,393.27
668,0.95,2.46,156.40,393.27
670,0.95,2.48,166.18,391.14
672,0.94,2.48,146.63,389.22
674,0.95,2.43,156.40,395.44
676,0.95,2.47,166.18,392.20
678,0.95,2.43,156.40,395.44
680,0.95,2.40,156.40,397.64
682,0.93,2.47,146.63,388.34
684,0.94,2.46,175.95,391.34
686,0.96,2.44,185.73,396.28
688,0.95,2.46,175.95,393.27
690,0.95,2.46,185.73,393.27
692,0.94,2.44,175.95,392.41
694,0.95,2.47,185.73,392.20
696,0.94,2.40,195.50,395.69
698,0.95,2.43,185.73,395.44
700,0.94,2.52,195.50,386.10
702,0.95,2.40,205.28,397.64
704,0.96,2.46,224.83,395.19
706,0.93,2.46,205.28,389.40
708,0.94,2.46,215.05,391.34
710,0.95,2.46,244.38,393.27
712,0.94,2.51,215.05,387.13
714,0.95,2.46,244.38,393.27
716,0.96,2.38,205.28,401.84
718,0.95,2.46,205.28,393.27
720,0.94,2.46,205.28,391.34
722,0.96,2.46,205.28,395.19
724,0.96,2.43,195.50,397.37
726,0.95,2.59,205.28,382.95
728,0.96,2.48,224.83,393.05
730,0.96,2.46,185.73,395.19
732,0.97,2.39,254.15,402.65
734,0.94,2.47,234.60,390.27
736,0.96,2.47,195.50,394.12
738,0.95,2.44,215.05,394.35
740,0.96,2.48,215.05,393.05
742,0.95,2.43,195.50,395.44
744,0.96,2.46,215.05,395.19
746,0.97,2.44,205.28,398.20
748,0.96,2.43,175.95,397.37
750,0.96,2.50,215.05,391.99
752,0.96,2.44,205.28,396.28
754,0.96,2.44,215.05,396.28
756,0.97,2.44,244.38,398.20
758,0.95,2.51,224.83,389.04
760,0.96,2.43,215.05,397.37
762,0.96,2.47,224.83,394.12
764,0.95,2.44,175.95,394.35
766,0.97,2.44,195.50,398.20
768,0.94,2.44,215.05,392.41
770,0.95,2.47,195.50,392.20
772,0.96,2.46,175.95,395.19
774,0.94,2.46,234.60,391.34
776,0.94,2.48,254.15,389.22
778,0.96,2.39,244.38,400.70
780,0.95,2.46,263.93,393.27
782,0.96,2.48,234.60,393.05
784,0.97,2.43,244.38,399.29
786,0.95,2.46,215.05,393.27
788,0.95,2.46,234.60,393.27
790,0.94,2.47,234.60,390.27
792,0.93,2.46,263.93,389.40
794,0.96,2.51,263.93,390.94
796,0.96,2.43,263.93,397.37
798,0.95,2.46,254.15,393.27
800,0.95,2.43,234.60,395.44
802,0.93,2.42,244.38,392.63
804,0.95,2.46,254.15,393.27
806,0.96,2.55,244.38,387.84
808,0.95,2.42,224.83,396.53
810,0.96,2.48,224.83,393.05
812,0.95,2.44,263.93,394.35
814,0.96,2.50,263.93,391.99
816,0.95,2.50,283.48,390.09
818,0.95,2.40,283.48,397.64
820,0.96,2.44,273.70,396.28
822,0.96,2.40,263.93,399.58
824,0.95,2.46,283.48,393.27
826,0.95,2.48,293.26,391.14
828,0.96,2.46,293.26,395.19
830,0.96,2.43,312.81,397.37
832,0.97,2.43,351.91,399.29
834,0.96,2.47,303.03,394.12
836,0.95,2.46,322.58,393.27
838,0.96,2.44,332.36,396.28
840,0.95,2.48,332.36,391.14
842,0.96,2.48,303.03,393.05
844,0.95,2.56,361.68,384.95
846,0.97,2.46,342.13,397.11
848,0.96,2.52,342.13,389.90
850,0.94,2.40,361.68,395.69
852,0.95,2.46,351.91,393.27
854,0.96,2.39,371.46,400.70
856,0.97,2.47,420.33,396.03
858,0.95,2.47,420.33,392.20
860,0.95,2.50,361.68,390.09
862,0.95,2.47,371.46,392.20
864,0.96,2.48,381.23,393.05
866,0.96,2.48,410.56,393.05
868,0.96,2.55,420.33,387.84
870,0.96,2.44,439.88,396.28
872,0.95,2.42,439.88,396.53
874,0.96,2.44,400.78,396.28
876,0.95,2.43,430.11,395.44
878,0.95,2.50,391.01,390.09
880,0.97,2.48,371.46,394.95
882,0.95,2.56,381.23,384.95
884,0.95,2.48,391.01,391.14
886,0.97,2.48,430.11,394.95
888,0.96,2.51,430.11,390.94
890,0.94,2.46,420.33,391.34
892,0.96,2.47,439.88,394.12
894,0.96,2.54,430.11,388.87
896,0.94,2.47,410.56,390.27
898,0.96,2.42,420.33,398.47
900,0.95,2.46,400.78,393.27
902,0.96,2.44,430.11,396.28
904,0.95,2.42,420.33,396.53
906,0.97,2.46,420.33,397.11
908,0.97,2.46,400.78,397.11
910,0.95,2.51,391.01,389.04
912,0.95,2.46,410.56,393.27
914,0.95,2.46,420.33,393.27
916,0.96,2.50,420.33,391.99
918,0.96,2.44,420.33,396.28
920,0.95,2.44,420.33,394.35
922,0.97,2.38,439.88,403.78
924,0.95,2.46,410.56,393.27
926,0.93,2.46,391.01,389.40
928,0.95,2.46,381.23,393.27
930,0.96,2.48,400.78,393.05
932,0.96,2.48,410.56,393.05
934,0.94,2.52,449.66,386.10
936,0.94,2.47,449.66,390.27
938,0.94,2.56,478.98,383.05
940,0.94,2.47,469.21,390.27
942,0.95,2.43,449.66,395.44
944,0.94,2.46,400.78,391.34
946,0.94,2.47,371.46,390.27
948,0.94,2.42,361.68,394.58
950,0.95,2.47,361.68,392.20
952,0.95,2.43,400.78,395.44
954,0.94,2.46,391.01,391.34
956,0.96,2.44,400.78,396.28
958,0.94,2.50,391.01,388.17
960,0.97,2.46,391.01,397.11
962,0.94,2.50,400.78,388.17
964,0.95,2.46,430.11,393.27
966,0.96,2.50,439.88,391.99
968,0.95,2.46,469.21,393.27
970,0.94,2.43,420.33,393.49
972,0.96,2.50,430.11,391.99
974,0.94,2.43,420.33,393.49
976,0.96,2.52,449.66,389.90
978,0.96,2.42,449.66,398.47
980,0.95,2.46,488.76,393.27
982,0.96,2.47,537.63,394.12
984,0.96,2.50,566.96,391.99
986,0.94,2.48,635.39,389.22
988,0.96,2.44,694.04,396.28
990,0.95,2.46,694.04,393.27
992,0.95,2.48,713.59,391.14
994,0.96,2.40,733.14,399.58
996,0.96,2.46,752.69,395.19
998,0.96,2.47,752.69,394.12
1000,0.95,2.46,762.46,393.27
1002,0.96,2.50,742.91,391.99
1004,0.94,2.47,801.56,390.27
1006,0.98,2.46,772.24,399.01
1008,0.95,2.44,674.49,394.35
1010,0.96,2.47,615.84,394.12
1012,0.96,2.48,547.41,393.05
1014,0.95,2.46,518.08,393.27
1016,0.95,2.48,498.53,391.14
1018,0.94,2.38,508.31,397.91
1020,0.97,2.44,527.86,398.20
1022,0.94,2.43,537.63,393.49
1024,0.96,2.46,518.08,395.19
1026,0.96,2.46,488.76,395.19
1028,0.95,2.36,469.21,401.01
1030,0.94,2.42,420.33,394.58
1032,0.96,2.47,439.88,394.12
1034,0.93,2.42,410.56,392.63
1036,0.95,2.46,400.78,393.27
1038,0.97,2.51,400.78,392.84
1040,0.95,2.44,391.01,394.35
1042,0.95,2.46,410.56,393.27
1044,0.95,2.42,420.33,396.53
1046,0.95,2.47,449.66,392.20
1048,0.95,2.46,469.21,393.27
1050,0.96,2.44,449.66,396.28
1052,0.95,2.46,439.88,393.27
1054,0.95,2.44,478.98,394.35
1056,0.95,2.47,469.21,392.20
1058,0.96,2.46,508.31,395.19
1060,0.96,2.47,537.63,394.12
1062,0.95,2.46,615.84,393.27
1064,0.95,2.42,742.91,396.53
1066,0.93,2.44,772.24,390.46
1068,0.95,2.42,840.66,396.53
1070,0.96,2.52,850.44,389.90
1072,0.96,2.42,860.21,398.47
1074,0.94,2.36,860.21,399.04
1076,0.95,2.38,928.64,399.88
1078,0.94,2.46,957.97,391.34
1080,0.95,2.38,997.07,399.88
1082,0.95,2.46,967.74,393.27
1084,0.96,2.46,918.87,395.19
1086,0.95,2.44,830.89,394.35
1088,0.94,2.42,1006.84,394.58
1090,0.95,2.43,1300.10,395.44
1092,0.97,2.42,1788.86,400.40
1094,0.97,2.47,1544.48,396.03
1096,0.95,2.43,1173.02,395.44
1098,0.95,2.44,713.59,394.35
1100,0.96,2.44,469.21,396.28
1102,0.95,2.46,391.01,393.27
1104,0.97,2.44,342.13,398.20
1106,0.94,2.51,303.03,387.13
1108,0.96,2.44,312.81,396.28
1110,0.97,2.43,273.70,399.29
1112,0.95,2.44,254.15,394.35
1114,0.97,2.44,263.93,398.20
1116,0.97,2.46,254.15,397.11
1118,0.96,2.42,234.60,398.47
1120,0.97,2.48,215.05,394.95
1122,0.93,2.46,205.28,389.40
1124,0.95,2.39,205.28,398.76
1126,0.95,2.43,205.28,395.44
1128,0.96,2.52,185.73,389.90
1130,0.96,2.46,195.50,395.19
1132,0.94,2.46,175.95,391.34
1134,0.95,2.44,195.50,394.35
1136,0.95,2.43,195.50,395.44
1138,0.97,2.51,185.73,392.84
1140,0.97,2.44,166.18,398.20
1142,0.95,2.46,175.95,393.27
1144,0.95,2.43,175.95,395.44
1146,0.96,2.46,156.40,395.19
1148,0.96,2.42,146.63,398.47
1150,0.98,2.42,146.63,402.32
1152,0.96,2.46,127.08,395.19
1154,0.96,2.36,146.63,402.98
1156,0.95,2.58,127.08,383.94
1158,0.96,2.39,136.85,400.70
1160,0.94,2.48,156.40,389.22
1162,0.93,2.47,146.63,388.34
1164,0.96,2.46,117.30,395.19
1166,0.96,2.44,166.18,396.28
1168,0.95,2.44,136.85,394.35
1170,0.95,2.44,136.85,394.35
1172,0.95,2.47,136.85,392.20
1174,0.96,2.46,146.63,395.19
1176,0.96,2.46,136.85,395.19
1178,0.96,2.44,136.85,396.28
1180,0.97,2.50,107.53,393.89
1182,0.94,2.44,117.30,392.41
1184,0.95,2.46,136.85,393.27
1186,0.94,2.44,136.85,392.41
1188,0.96,2.39,117.30,400.70
1190,0.95,2.46,97.75,393.27
1192,0.95,2.44,107.53,394.35
1194,0.95,2.47,127.08,392.20
1196,0.94,2.46,117.30,391.34
1198,0.95,2.42,146.63,396.53
1200,0.94,2.46,127.08,391.34
1202,0.95,2.48,117.30,391.14
1204,0.94,2.46,117.30,391.34
1206,0.95,2.52,117.30,388.00
1208,0.95,2.47,117.30,392.20
1210,0.96,2.52,127.08,389.90
1212,0.96,2.47,97.75,394.12
1214,0.96,2.56,117.30,386.83
1216,0.95,2.48,107.53,391.14
1218,0.95,2.44,97.75,394.35
1220,0.95,2.47,127.08,392.20
1222,0.97,2.47,117.30,396.03
1224,0.95,2.46,107.53,393.27
1226,0.96,2.36,117.30,402.98
1228,0.96,2.51,107.53,390.94
1230,0.97,2.46,136.85,397.11
1232,0.95,2.46,117.30,393.27
1234,0.95,2.47,97.75,392.20
1236,0.96,2.48,0.00,393.05
1238,0.96,2.46,0.00,395.19
1240,0.96,2.50,0.00,391.99
1242,0.96,2.46,0.00,395.19
1244,0.96,2.46,0.00,395.19
1246,0.95,2.47,0.00,392.20
1248,0.96,2.47,0.00,394.12
1250,0.96,2.47,97.75,394.12
1252,0.96,2.47,136.85,394.12
1254,0.96,2.52,117.30,389.90
1256,0.97,2.47,78.20,396.03
1258,0.95,2.46,117.30,393.27
1260,0.98,2.48,97.75,396.85
1262,0.95,2.52,107.53,388.00
1264,0.96,2.46,136.85,395.19
1266,0.96,2.43,117.30,397.37
1268,0.94,2.46,117.30,391.34
1270,0.95,2.47,78.20,392.20
1272,0.96,2.43,117.30,397.37
1274,0.96,2.46,87.98,395.19
1276,0.96,2.50,127.08,391.99
1278,0.96,2.46,107.53,395.19
1280,0.96,2.46,97.75,395.19
1282,0.95,2.43,107.53,395.44
1284,0.96,2.44,136.85,396.28
1286,0.95,2.46,97.75,393.27
1288,0.96,2.43,127.08,397.37
1290,0.97,2.54,97.75,390.75
1292,0.95,2.46,107.53,393.27
1294,0.95,2.47,0.00,392.20
1296,0.93,2.47,0.00,388.34
1298,0.94,2.46,0.00,391.34
1300,0.96,2.40,0.00,399.58
1302,0.95,2.50,0.00,390.09
1304,0.95,2.44,0.00,394.35
1306,0.95,2.50,0.00,390.09
1308,0.95,2.47,0.00,392.20
1310,0.94,2.39,107.53,396.80
1312,0.93,2.46,87.98,389.40
1314,0.95,2.52,78.20,388.00
1316,0.96,2.44,97.75,396.28
1318,0.94,2.47,0.00,390.27
1320,0.94,2.42,0.00,394.58
1322,0.96,2.44,97.75,396.28
1324,0.94,2.51,0.00,387.13
1326,0.94,2.36,0.00,399.04
1328,0.94,2.52,97.75,386.10
1330,0.96,2.44,117.30,396.28
1332,0.94,2.47,107.53,390.27
1334,0.94,2.44,97.75,392.41
1336,0.96,2.44,107.53,396.28
1338,0.95,2.47,97.75,392.20
1340,0.95,2.39,0.00,398.76
1342,0.96,2.46,0.00,395.19
1344,0.94,2.42,0.00,394.58
1346,0.96,2.44,0.00,396.28
1348,0.96,2.46,0.00,395.19
1350,0.95,2.47,0.00,392.20
1352,0.97,2.44,0.00,398.20
1354,0.96,2.56,19.55,386.83
1356,0.95,2.58,0.00,383.94
1358,0.96,2.42,0.00,398.47
1360,0.95,2.47,0.00,392.20
1362,0.96,2.51,0.00,390.94
1364,0.95,2.47,107.53,392.20
1366,0.96,2.46,117.30,395.19
1368,0.96,2.47,107.53,394.12
1370,0.95,2.51,107.53,389.04
1372,0.96,2.48,117.30,393.05
1374,0.96,2.46,107.53,395.19
1376,0.96,2.46,107.53,395.19
1378,0.96,2.47,107.53,394.12
1380,0.95,2.39,117.30,398.76
1382,0.96,2.42,107.53,398.47
1384,0.95,2.46,127.08,393.27
1386,0.95,2.46,107.53,393.27
1388,0.97,2.40,97.75,401.52
1390,0.96,2.46,107.53,395.19
1392,0.97,2.46,107.53,397.11
1394,0.96,2.46,97.75,395.19
1396,0.95,2.47,117.30,392.20
1398,0.97,2.46,97.75,397.11
1400,0.97,2.44,107.53,398.20
1402,0.96,2.47,107.53,394.12
1404,0.97,2.43,107.53,399.29
1406,0.97,2.44,117.30,398.20
1408,0.97,2.47,107.53,396.03
1410,0.95,2.47,97.75,392.20
1412,0.95,2.44,127.08,394.35
1414,0.94,2.47,117.30,390.27
1416,0.95,2.44,127.08,394.35
1418,0.96,2.46,117.30,395.19
1420,0.95,2.44,117.30,394.35
1422,0.95,2.47,117.30,392.20
1424,0.96,2.43,97.75,397.37
1426,0.95,2.50,117.30,390.09
1428,0.95,2.51,127.08,389.04
1430,0.95,2.47,117.30,392.20
1432,0.95,2.48,117.30,391.14
1434,0.93,2.42,107.53,392.63
1436,0.93,2.43,117.30,391.54
1438,0.95,2.42,127.08,396.53
1440,0.95,2.47,97.75,392.20
1442,0.95,2.43,107.53,395.44
1444,0.94,2.48,117.30,389.22
1446,0.94,2.47,117.30,390.27
1448,0.95,2.39,127.08,398.76
1450,0.94,2.46,146.63,391.34
1452,0.96,2.47,136.85,394.12
1454,0.96,2.44,136.85,396.28
1456,0.97,2.46,136.85,397.11
1458,0.94,2.47,127.08,390.27
1460,0.94,2.52,146.63,386.10
1462,0.96,2.46,156.40,395.19
1464,0.96,2.51,136.85,390.94
1466,0.95,2.46,136.85,393.27
1468,0.96,2.46,136.85,395.19
1470,0.95,2.46,127.08,393.27
1472,0.96,2.46,146.63,395.19
1474,0.94,2.47,127.08,390.27
1476,0.96,2.46,136.85,395.19
1478,0.96,2.50,136.85,391.99
1480,0.95,2.47,146.63,392.20
