=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.13 11:52:37 =~=~=~=~=~=~=~=~=~=~=~=,,,,
466,5,12.54,234.6,399.42
468,4.99,12.55,224.83,398.83
470,4.99,12.55,205.28,398.83
472,5,12.54,244.38,399.42
474,5,12.51,322.58,399.85
476,5,12.52,234.6,399.63
478,5,12.56,215.05,398.99
480,5,12.55,234.6,399.21
482,4.99,12.55,322.58,398.83
484,5,12.54,303.03,399.42
486,5,12.54,293.26,399.42
488,5,12.55,244.38,399.21
490,4.99,12.55,293.26,398.83
492,4.99,12.47,303.03,400.12
494,5,12.51,263.93,399.85
496,5,12.52,273.7,399.63
498,4.99,12.55,283.48,398.83
500,5,12.56,244.38,398.99
502,4.99,12.56,303.03,398.62
504,4.98,12.54,312.81,398.68
506,4.99,12.54,293.26,399.05
508,5,12.56,293.26,398.99
510,5,12.54,303.03,399.42
512,4.99,12.55,303.03,398.83
514,4.99,12.55,312.81,398.83
516,4.99,12.5,303.03,399.69
518,4.99,12.58,263.93,398.41
520,4.99,12.54,303.03,399.05
522,5,12.52,244.38,399.63
524,4.99,12.54,254.15,399.05
526,5,12.58,215.05,398.78
528,5,12.55,244.38,399.21
530,5,12.54,263.93,399.42
532,5,12.54,234.6,399.42
534,5,12.55,234.6,399.21
536,5,12.51,273.7,399.85
538,4.99,12.48,312.81,399.91
540,4.99,12.56,224.83,398.62
542,5,12.54,254.15,399.42
544,5,12.54,234.6,399.42
546,4.99,12.58,312.81,398.41
548,4.99,12.55,273.7,398.83
550,5,12.56,254.15,398.99
552,4.99,12.52,215.05,399.26
554,5,12.56,224.83,398.99
556,5,12.54,293.26,399.42
558,5,12.52,244.38,399.63
560,4.99,12.55,263.93,398.83
562,4.99,12.54,224.83,399.05
564,4.99,12.56,244.38,398.62
566,5,12.58,312.81,398.78
568,5,12.58,381.23,398.78
570,5,12.55,332.36,399.21
572,5,12.54,351.91,399.42
574,5,12.51,498.53,399.85
576,5,12.55,273.7,399.21
578,5.01,12.52,303.03,400.01
580,5,12.52,361.68,399.63
582,5,12.54,312.81,399.42
584,5.01,12.54,303.03,399.79
586,5,12.54,303.03,399.42
588,5,12.54,283.48,399.42
590,5,12.59,273.7,398.57
592,4.99,12.56,293.26,398.62
594,4.99,12.56,254.15,398.62
596,4.99,12.55,244.38,398.83
598,4.99,12.56,215.05,398.62
600,4.98,12.56,224.83,398.25
602,5,12.52,224.83,399.63
604,4.99,12.56,215.05,398.62
606,5,12.54,234.6,399.42
608,4.99,12.55,332.36,398.83
610,5,12.56,234.6,398.99
612,5,12.51,234.6,399.85
614,5,12.55,215.05,399.21
616,4.98,12.55,244.38,398.46
618,4.99,12.55,244.38,398.83
620,4.99,12.39,586.51,401.42
622,5,12.52,420.33,399.63
624,5,12.55,175.95,399.21
626,4.99,12.55,195.5,398.83
628,5.01,12.52,195.5,400.01
630,5,12.54,293.26,399.42
632,4.99,12.55,527.86,398.83
634,4.99,12.56,283.48,398.62
636,4.99,12.54,273.7,399.05
638,5,12.55,254.15,399.21
640,5,12.52,263.93,399.63
642,5,12.55,263.93,399.21
644,5,12.54,371.46,399.42
646,5,12.56,469.21,398.99
648,4.99,12.56,351.91,398.62
650,4.99,12.59,283.48,398.2
652,4.99,12.56,312.81,398.62
654,5,12.56,303.03,398.99
656,5,12.54,322.58,399.42
658,4.99,12.54,293.26,399.05
660,5,12.56,283.48,398.99
662,5,12.56,283.48,398.99
664,5,12.56,303.03,398.99
666,5,12.55,303.03,399.21
668,4.99,12.55,303.03,398.83
670,5,12.55,381.23,399.21
672,5,12.58,263.93,398.78
674,4.99,12.56,273.7,398.62
676,4.99,12.56,361.68,398.62
678,5,12.55,361.68,399.21
680,4.99,12.54,303.03,399.05
682,5,12.52,263.93,399.63
684,5.01,12.52,224.83,400.01
686,4.99,12.52,244.38,399.26
688,4.99,12.55,254.15,398.83
690,5,12.55,254.15,399.21
692,5,12.55,254.15,399.21
694,5,12.55,322.58,399.21
696,4.99,12.55,224.83,398.83
698,4.98,12.55,263.93,398.46
700,4.99,12.58,303.03,398.41
702,5,12.55,410.56,399.21
704,5,12.56,713.59,398.99
706,5,12.56,391.01,398.99
708,5,12.55,312.81,399.21
710,5,12.54,254.15,399.42
712,4.98,12.56,254.15,398.25
714,5,12.56,293.26,398.99
716,4.99,12.52,273.7,399.26
718,5,12.52,283.48,399.63
720,5,12.46,303.03,400.71
722,4.99,12.56,312.81,398.62
724,5,12.59,361.68,398.57
726,5,12.55,527.86,399.21
728,5.01,12.54,391.01,399.79
730,4.99,12.55,293.26,398.83
732,5,12.55,283.48,399.21
734,5,12.52,244.38,399.63
736,5,12.56,263.93,398.99
738,5,12.54,273.7,399.42
740,5,12.54,244.38,399.42
742,5,12.56,283.48,398.99
744,4.99,12.51,293.26,399.48
746,4.99,12.54,273.7,399.05
748,5,12.54,303.03,399.42
750,5,12.56,273.7,398.99
752,5.01,12.54,303.03,399.79
754,4.99,12.56,322.58,398.62
756,4.98,12.56,459.43,398.25
758,5,12.6,430.11,398.36
760,5,12.59,439.88,398.57
762,5,12.51,185.73,399.85
764,5,12.56,303.03,398.99
766,5,12.56,244.38,398.99
768,4.99,12.55,273.7,398.83
770,5,12.52,361.68,399.63
772,5,12.55,351.91,399.21
774,5,12.55,303.03,399.21
776,4.99,12.52,361.68,399.26
778,5,12.59,332.36,398.57
780,5,12.48,322.58,400.28
782,5,12.56,244.38,398.99
784,5,12.51,254.15,399.85
786,5,12.54,234.6,399.42
788,4.99,12.56,263.93,398.62
790,4.99,12.56,332.36,398.62
792,4.99,12.55,263.93,398.83
794,4.99,12.54,254.15,399.05
796,5,12.55,273.7,399.21
798,5,12.56,273.7,398.99
800,5,12.54,263.93,399.42
802,5,12.55,293.26,399.21
804,5,12.54,478.98,399.42
806,5,12.54,351.91,399.42
808,5,12.54,303.03,399.42
810,5,12.58,322.58,398.78
812,5,12.56,293.26,398.99
814,5,12.55,332.36,399.21
816,5,12.59,293.26,398.57
818,5,12.55,322.58,399.21
820,5,12.58,439.88,398.78
822,5,12.52,342.13,399.63
824,5,12.56,303.03,398.99
826,5,12.55,273.7,399.21
828,5,12.56,273.7,398.99
830,5,12.54,283.48,399.42
832,4.99,12.55,263.93,398.83
834,5,12.54,303.03,399.42
836,5,12.51,322.58,399.85
838,5,12.59,303.03,398.57
840,4.99,12.56,293.26,398.62
842,5,12.54,342.13,399.42
844,5,12.55,303.03,399.21
846,5,12.56,273.7,398.99
848,5,12.56,332.36,398.99
850,5.01,12.55,244.38,399.58
852,4.99,12.54,293.26,399.05
854,5,12.56,342.13,398.99
856,5.01,12.55,244.38,399.58
858,4.99,12.56,263.93,398.62
860,5,12.56,244.38,398.99
862,5,12.56,244.38,398.99
864,5,12.54,263.93,399.42
866,5,12.55,273.7,399.21
868,5,12.62,263.93,398.14
870,4.99,12.54,469.21,399.05
872,5,12.56,312.81,398.99
874,5,12.62,371.46,398.14
876,5,12.52,273.7,399.63
878,4.99,12.52,234.6,399.26
880,4.99,12.58,224.83,398.41
882,5,12.56,254.15,398.99
884,5,12.54,293.26,399.42
886,5,12.54,303.03,399.42
888,4.99,12.54,312.81,399.05
890,5,12.55,342.13,399.21
892,5,12.52,322.58,399.63
894,5,12.56,283.48,398.99
896,5,12.55,273.7,399.21
898,5,12.54,254.15,399.42
900,5,12.56,283.48,398.99
902,4.99,12.54,303.03,399.05
904,4.99,12.54,293.26,399.05
906,5,12.56,263.93,398.99
908,5,12.56,254.15,398.99
910,5,12.56,283.48,398.99
912,5,12.51,254.15,399.85
914,5,12.55,312.81,399.21
916,5,12.55,322.58,399.21
918,4.99,12.56,293.26,398.62
920,4.99,12.5,263.93,399.69
922,5,12.54,263.93,399.42
924,4.99,12.55,244.38,398.83
926,5,12.55,293.26,399.21
928,5,12.55,283.48,399.21
930,5,12.54,303.03,399.42
932,4.99,12.54,244.38,399.05
934,5,12.55,215.05,399.21
936,5,12.55,273.7,399.21
938,4.99,12.54,254.15,399.05
940,5,12.54,351.91,399.42
942,4.99,12.56,254.15,398.62
944,5,12.55,263.93,399.21
946,5.01,12.55,283.48,399.58
948,5,12.56,361.68,398.99
950,5,12.55,303.03,399.21
952,5,12.54,293.26,399.42
954,4.99,12.58,263.93,398.41
956,5,12.58,273.7,398.78
958,5,12.52,312.81,399.63
960,4.99,12.55,263.93,398.83
962,5,12.58,215.05,398.78
964,5.01,12.55,215.05,399.58
966,4.99,12.52,234.6,399.26
968,5,12.58,224.83,398.78
970,5,12.54,244.38,399.42
972,5,12.55,224.83,399.21
974,4.99,12.55,234.6,398.83
976,5,12.46,0,400.71
978,4.99,12.5,234.6,399.69
980,5,12.52,254.15,399.63
982,5,12.52,273.7,399.63
984,5,12.54,0,399.42
986,5,12.54,0,399.42
988,5,12.54,0,399.42
990,4.99,12.56,0,398.62
992,4.99,12.54,0,399.05
994,4.99,12.52,0,399.26
996,5,12.52,0,399.63
998,4.99,12.58,0,398.41
1000,5.01,12.55,0,399.58
1002,5,12.52,0,399.63
1004,5,12.52,0,399.63
1006,4.99,12.56,0,398.62
1008,5,12.54,0,399.42
1010,5,12.56,0,398.99
1012,5,12.54,0,399.42
1014,5,12.54,0,399.42
1016,5,12.54,0,399.42
1018,4.99,12.55,0,398.83
1020,5,12.54,0,399.42
1022,5,12.54,0,399.42
1024,4.99,12.51,0,399.48
1026,4.99,12.55,0,398.83
1028,5,12.54,0,399.42
1030,5,12.54,0,399.42
1032,4.99,12.55,0,398.83
1034,5.01,12.54,0,399.79
1036,4.99,12.54,0,399.05
1038,4.99,12.55,0,398.83
1040,5,12.54,0,399.42
1042,5,12.52,0,399.63
1044,5,12.54,0,399.42
1046,4.99,12.55,0,398.83
1048,5,12.55,0,399.21
1050,4.99,12.56,0,398.62
1052,4.99,12.55,0,398.83
1054,5,12.55,0,399.21
1056,5,12.58,0,398.78
1058,4.99,12.51,0,399.48
1060,5,12.58,0,398.78
1062,5,12.54,0,399.42
1064,4.99,12.55,0,398.83
1066,5,12.4,0,401.58
1068,5,12.54,0,399.42
1070,4.99,12.51,0,399.48
1072,4.99,12.55,0,398.83
1074,5,12.46,0,400.71
1076,4.99,12.54,0,399.05
1078,5,12.52,0,399.63
1080,5,12.52,0,399.63
1082,4.99,12.56,0,398.62
1084,4.99,12.54,0,399.05
1086,4.99,12.56,0,398.62
1088,5,12.54,0,399.42
1090,4.99,12.56,0,398.62
1092,5,12.55,0,399.21
1094,4.99,12.52,0,399.26
1096,5,12.55,0,399.21
1098,4.99,12.55,0,398.83
1100,5,12.54,0,399.42
1102,5,12.55,0,399.21
1104,4.99,12.55,0,398.83
1106,4.99,12.56,0,398.62
1108,5,12.54,0,399.42
1110,5,12.54,0,399.42
1112,5,12.56,0,398.99
1114,4.99,12.55,0,398.83
1116,5,12.52,0,399.63
1118,5,12.48,0,400.28
1120,4.98,12.54,0,398.68
1122,5,12.59,0,398.57
1124,4.99,12.55,0,398.83
1126,4.99,12.56,0,398.62
1128,4.99,12.52,0,399.26
1130,5,12.55,0,399.21
1132,4.99,12.52,0,399.26
1134,5,12.55,0,399.21
1136,4.99,12.52,0,399.26
1138,4.99,12.54,0,399.05
1140,5,12.55,0,399.21
1142,5,12.55,0,399.21
1144,4.99,12.54,0,399.05
1146,5,12.52,0,399.63
1148,5,12.54,0,399.42
1150,5,12.52,0,399.63
1152,5,12.56,0,398.99
1154,4.99,12.54,0,399.05
1156,4.99,12.54,0,399.05
1158,5,12.48,0,400.28
1160,5,12.51,0,399.85
1162,5,12.54,0,399.42
1164,4.99,12.51,0,399.48
1166,5,12.55,0,399.21
1168,5,12.54,0,399.42
1170,4.99,12.56,0,398.62
1172,5,12.56,0,398.99
1174,4.99,12.55,0,398.83
1176,5,12.6,0,398.36
1178,4.99,12.52,0,399.26
1180,5,12.52,0,399.63
1182,5,12.47,0,400.49
1184,4.99,12.54,0,399.05
1186,5,12.55,0,399.21
1188,4.99,12.59,0,398.2
1190,4.99,12.52,0,399.26
1192,4.99,12.52,0,399.26
1194,5,12.55,0,399.21
1196,5,12.55,0,399.21
1198,5,12.55,0,399.21
1200,4.99,12.55,0,398.83
1202,4.99,12.52,19.55,399.26
1204,4.99,12.55,0,398.83
1206,5,12.56,0,398.99
1208,4.99,12.51,0,399.48
1210,4.99,12.55,0,398.83
1212,5,12.54,0,399.42
1214,5,12.55,0,399.21
1216,5,12.55,0,399.21
1218,5,12.56,0,398.99
1220,5,12.55,0,399.21
1222,4.99,12.56,0,398.62
1224,4.98,12.54,0,398.68
1226,5,12.56,0,398.99
1228,5,12.54,0,399.42
1230,4.99,12.55,0,398.83
1232,5,12.47,0,400.49
1234,5,12.55,0,399.21
1236,5,12.55,0,399.21
1238,5,12.5,0,400.06
1240,4.99,12.58,0,398.41
1242,4.99,12.56,0,398.62
1244,5,12.54,0,399.42
1246,5.01,12.55,0,399.58
1248,5,12.55,0,399.21
1250,4.99,12.58,0,398.41
1252,4.99,12.5,0,399.69
1254,5,11.5,0,416.98
1256,4.99,12.55,0,398.83
1258,5,12.54,0,399.42
1260,4.99,12.55,0,398.83
1262,4.99,12.55,0,398.83
1264,5.01,12.55,0,399.58
1266,5,12.52,0,399.63
1268,5,12.52,0,399.63
1270,5,12.55,0,399.21
1272,5,12.56,0,398.99
1274,4.99,12.55,0,398.83
1276,5,12.56,0,398.99
1278,5,12.51,0,399.85
1280,5,12.54,0,399.42
1282,5,12.58,0,398.78
1284,4.98,12.55,0,398.46
1286,5,12.55,0,399.21
1288,4.99,12.55,0,398.83
1290,5,12.56,0,398.99
1292,4.99,12.55,0,398.83
1294,4.99,12.55,0,398.83
1296,4.99,12.58,0,398.41
1298,4.99,12.55,0,398.83
1300,5,12.58,0,398.78
1302,5,12.58,0,398.78
1304,5,12.58,0,398.78
1306,4.99,12.55,0,398.83
1308,5,12.55,0,399.21
1310,5,12.56,0,398.99
1312,5,12.54,0,399.42
1314,5,12.51,0,399.85
1316,5,12.5,0,400.06
1318,5,12.56,0,398.99
1320,4.99,12.58,0,398.41
1322,5,12.56,0,398.99
1324,5,12.56,0,398.99
1326,4.99,12.52,0,399.26
1328,5,12.55,0,399.21
1330,5,12.55,244.38,399.21
1332,5,12.55,273.7,399.21
1334,5,12.54,0,399.42
1336,5,12.55,0,399.21
1338,5,12.52,244.38,399.63
1340,5,12.55,1505.38,399.21
1342,4.99,12.55,303.03,398.83
1344,5,12.5,146.63,400.06
1346,4.99,12.56,136.85,398.62
1348,4.99,12.52,146.63,399.26
1350,5,12.55,146.63,399.21
1352,5,12.55,136.85,399.21
1354,5,12.52,146.63,399.63
1356,5,12.58,146.63,398.78
1358,5,12.51,146.63,399.85
1360,4.99,12.55,146.63,398.83
1362,5,12.51,127.08,399.85
1364,5,12.52,117.3,399.63
1366,5,12.52,146.63,399.63
1368,5,12.56,146.63,398.99
1370,4.99,12.54,146.63,399.05
1372,5,12.52,146.63,399.63
1374,4.99,12.56,0,398.62
1376,5,12.54,0,399.42
1378,4.99,12.5,0,399.69
1380,4.99,12.55,0,398.83
1382,5,12.56,156.4,398.99
1384,5,12.54,146.63,399.42
1386,4.99,12.54,166.18,399.05
1388,5.01,12.52,146.63,400.01
1390,4.99,12.56,146.63,398.62
1392,5,12.55,146.63,399.21
1394,5,12.52,136.85,399.63
1396,5.01,12.54,166.18,399.79
1398,5,12.54,136.85,399.42
1400,5,12.54,127.08,399.42
1402,5,12.55,127.08,399.21
1404,5,12.55,127.08,399.21
1406,5,12.55,146.63,399.21
1408,5,12.55,136.85,399.21
1410,4.99,12.56,127.08,398.62
1412,5,12.55,146.63,399.21
1414,5.01,12.56,136.85,399.36
1416,4.99,12.52,117.3,399.26
1418,5,12.56,156.4,398.99
1420,5,12.54,146.63,399.42
1422,5,12.54,146.63,399.42
1424,5,12.58,136.85,398.78
1426,5.01,12.54,117.3,399.79
1428,5,12.59,136.85,398.57
1430,4.99,12.55,156.4,398.83
1432,5,12.54,136.85,399.42
1434,5.01,12.52,156.4,400.01
1436,5,12.55,146.63,399.21
1438,5,12.51,0,399.85
1440,4.99,12.55,136.85,398.83
1442,5,12.59,156.4,398.57
1444,5,12.55,0,399.21
1446,5,12.54,146.63,399.42
1448,5,12.55,0,399.21
1450,5,12.55,0,399.21
1452,4.99,12.54,156.4,399.05
1454,4.99,12.54,166.18,399.05
1456,4.99,12.52,146.63,399.26
1458,4.99,12.55,0,398.83
1460,4.99,12.52,156.4,399.26
1462,4.99,12.47,166.18,400.12
1464,4.99,12.54,175.95,399.05
1466,4.99,12.58,166.18,398.41
1468,5,12.52,195.5,399.63
1470,4.99,12.52,166.18,399.26
1472,5,12.5,175.95,400.06
1474,5,12.55,185.73,399.21
1476,4.99,12.54,185.73,399.05
1478,5,12.55,205.28,399.21
1480,5,12.55,195.5,399.21
1482,5,12.51,195.5,399.85
1484,4.99,12.54,185.73,399.05
1486,5,12.55,205.28,399.21
1488,4.99,12.51,195.5,399.48
1490,5,12.55,224.83,399.21
1492,5,12.56,205.28,398.99
1494,4.99,12.55,195.5,398.83
1496,5,12.56,224.83,398.99
1498,5,12.55,322.58,399.21
1500,4.99,12.46,449.66,400.34
1502,5,12.55,1261,399.21
1504,5,12.55,410.56,399.21
1506,4.99,12.52,645.16,399.26
1508,4.99,12.54,195.5,399.05
1510,5,12.54,244.38,399.42
1512,4.99,12.56,537.63,398.62
1514,5,12.5,303.03,400.06
1516,4.99,12.56,136.85,398.62
1518,5,12.54,244.38,399.42
1520,4.99,12.54,166.18,399.05
1522,5,12.55,166.18,399.21
1524,5,12.54,156.4,399.42
1526,5,12.59,166.18,398.57
1528,4.99,12.59,156.4,398.2
1530,5,12.56,127.08,398.99
1532,5,12.55,136.85,399.21
1534,5.01,12.54,117.3,399.79
1536,5,12.58,127.08,398.78
1538,5,12.58,127.08,398.78
1540,5.01,12.54,117.3,399.79
1542,4.99,12.56,175.95,398.62
1544,5,12.55,117.3,399.21
1546,5,12.54,146.63,399.42
1548,5,12.54,127.08,399.42
1550,4.99,12.55,146.63,398.83
1552,4.99,12.55,127.08,398.83
1554,5,12.55,146.63,399.21
1556,5,12.54,156.4,399.42
1558,5,12.54,811.34,399.42
1560,5,12.56,273.7,398.99
1562,5,12.54,185.73,399.42
1564,5,12.54,234.6,399.42
1566,5,12.55,263.93,399.21
1568,5,12.55,322.58,399.21
1570,5,12.55,224.83,399.21
1572,5.01,12.55,205.28,399.58
1574,5,12.55,185.73,399.21
1576,5,12.58,195.5,398.78
1578,5,12.55,166.18,399.21
1580,5,12.56,136.85,398.99
1582,5,12.55,156.4,399.21
1584,5,12.56,166.18,398.99
1586,5,12.54,146.63,399.42
1588,5.01,12.55,146.63,399.58
1590,5,12.58,136.85,398.78
1592,4.98,12.55,127.08,398.46
1594,5,12.55,136.85,399.21
1596,4.99,12.54,127.08,399.05
1598,4.99,12.55,136.85,398.83
1600,5,12.55,136.85,399.21
1602,4.98,12.55,136.85,398.46
1604,4.99,12.52,146.63,399.26
1606,5,12.55,136.85,399.21
1608,5,12.5,117.3,400.06
1610,4.99,12.48,136.85,399.91
1612,5,12.52,156.4,399.63
1614,5,12.5,136.85,400.06
1616,4.99,12.55,146.63,398.83
1618,5,12.59,146.63,398.57
1620,5,12.52,361.68,399.63
1622,5,12.56,254.15,398.99
1624,5,12.56,166.18,398.99
1626,5,12.55,185.73,399.21
1628,5,12.55,195.5,399.21
1630,5,12.56,195.5,398.99
1632,4.99,12.58,195.5,398.41
1634,4.99,12.52,351.91,399.26
